Port_IDs,Total_PnL,ROI,Win_Rate,Win_Positions,Total_Positions,Sharpe_Ratio,Max_Drawdown
3672754654734989568,566.59765978,6.0664556267159296e-05,44.303797468354425,210.0,474.0,0.18527447769074115,80.77703672000018
3733192481840423936,2923.97719988,5.288870452238546e-06,80.2612481857765,553.0,689.0,0.06026543766319221,2743.12
3768170840939476993,243.66889897,0.04201746331665214,42.857142857142854,6.0,14.0,0.4242774564031249,0.0
3784403294629753856,2521.81430468,0.0007161950640528401,30.231404958677686,1829.0,6050.0,0.10658506601925931,271.29198097000017
3786761687746711808,205.02139999,7.330495687572697e-06,45.1219512195122,37.0,82.0,0.2151504978408805,123.46026665
3788465932399412480,13960.966456670001,0.0015752949339303286,44.607363962202676,1369.0,3069.0,0.15291214877945766,1772.2194397900003
3818233536529843712,6419.607907139999,7.725751035043567e-05,33.919774806474315,482.0,1421.0,0.15428219254946454,2036.5375697500006
3819545518395756033,980.06319996,1.0669601629706229e-05,38.23529411764706,26.0,68.0,0.21472291715119343,0.0
3826087012661391104,532.65697373,0.0028019605630007303,58.333333333333336,63.0,108.0,0.6751014185094156,12.925980130000028
3858510226868015873,-280.97295039,-1.039118794491097e-05,24.397590361445783,243.0,996.0,-0.013558252740182589,827.30973014
3865845304835489536,1406.06618669,0.07919899466585002,51.13378684807256,451.0,882.0,0.24357476133916586,78.66142699000001
3878631538480067329,3921.2330411600005,0.00013936609402903904,50.337958022056206,1415.0,2811.0,0.1560663569165325,1039.8421924400013
3879821005658659073,4268.00656095,0.000152595456495829,33.142201834862384,289.0,872.0,0.13094012831820384,1961.0298660699996
3880920727367689984,-176.82699999000002,-3.6832869004227756e-06,33.793103448275865,49.0,145.0,-0.03862775677475677,609.39066665
3886752488982104320,7195.178324640001,3.610894846075512e-05,74.5396317053643,931.0,1249.0,0.2217135876666527,38.20810000000006
3887577207880438784,2417.51403674,0.0052859894130965895,47.81818181818182,2893.0,6050.0,0.08791090507202144,577.6136464800004
3891020560590657281,2856.30056379,6.798005741097196,64.75972540045767,283.0,437.0,0.4324770259531958,0.0
3907081197088384000,18015.997370259996,0.03834842754837453,61.39714769156394,2540.0,4137.0,0.2227292925910845,2060.707122380003
3910887259807777281,1803.3020100100002,2.12260618804658e-05,22.666666666666664,17.0,75.0,0.10829621222172861,663.3218999799999
3910983669796782848,6761.648048249999,0.00010367492679692752,42.8125,274.0,640.0,0.33103886186548676,201.72342223000032
3911997667197443328,605.72231024,0.00010674956200691074,46.875,30.0,64.0,0.17285573562279435,229.55157354000002
3914654298562589441,343.47044905000075,4.288493882798596e-06,41.40786749482402,200.0,483.0,0.010976836334010422,3893.0689187699995
3919174299855478272,1456.3718076200003,4.5945420311952965e-06,48.06629834254144,609.0,1267.0,0.011491608845265384,9684.34458371
3923766029921022977,772.7290318900001,6.845409569492223e-06,28.51469420174742,359.0,1259.0,0.07238099702504483,205.53265760000016
3925368433214965504,6789.436738630001,2.70650009427846e-05,33.33333333333333,486.0,1458.0,0.2748734037095989,162.05753631999778
3926423286576838657,1309.4599595900002,6.741570539611521e-06,34.10041841004184,163.0,478.0,0.050259836011489194,1119.0932
3930688517098515713,1947.24457347,6.426712961232311e-06,48.61111111111111,140.0,288.0,0.06311486826947774,1193.9074265099998
3931992636670880512,10374.96528998,0.0006798063797304075,40.16528925619834,2430.0,6050.0,0.050796275472005006,1651.1316999599999
3932103299427844097,3860.3097053499996,7.186687179599851e-06,30.050212437234453,778.0,2589.0,0.0833221058818555,669.4568359399998
3935808725185052672,2301.9641228599994,1.0574493433702405e-05,35.10204081632653,602.0,1715.0,0.06325386386802202,1394.9714398600001
3936410995029308417,10681.514000000001,2.8449394633615904e-05,30.0,6.0,20.0,0.29898370047919265,0.0
3937714876784951296,1117.5308932100006,2.843489192022585e-06,39.33463796477495,201.0,511.0,0.016314451097396952,3858.82450985
3939318616482048768,9775.389109840002,0.00030930480522096455,37.46031746031746,118.0,315.0,0.2038294609803751,87.00335997999991
3939925275039085824,2378.8786707,0.0022824883950451048,36.23481781376518,2148.0,5928.0,0.22595328142597082,78.62181990000008
3941019213896463617,4234.087790029999,8.809656624511503e-06,49.107142857142854,55.0,112.0,0.08777363799755793,4944.99999998
3942630767220672256,6611.89848042,0.00010772277096689911,38.29744415375327,1903.0,4969.0,0.06797969001775618,6083.72668798
3943533600390906881,2361.4245720499994,0.00019948932553774066,54.80386583285958,964.0,1759.0,0.42807920222246326,32.30352141000003
3944088772635000577,7581.491983399999,0.00021771696656074443,45.75292759360053,2774.0,6063.0,0.29914107625654696,97.2037250300009
3944239644144231424,-1187.8909756799994,-3.864958612824156e-06,26.456876456876454,227.0,858.0,-0.023731314255788376,5867.434541539999
3944658614777849089,2074.4499799600003,7.029503738833924e-05,44.44444444444444,20.0,45.0,0.4074903672652917,0.0
3946087913459823360,-40.667241669999996,-0.0015858370394004756,31.71733771569433,1930.0,6085.0,-0.005708494004031481,453.51285960000007
3949214983441029120,1317.5775589599998,1.6510011912467492e-05,36.9757174392936,1675.0,4530.0,0.05876960185539697,131.15652971999998
3949329502284748801,425.96505789,2.7518289803095126e-05,18.75,72.0,384.0,0.13607138346451803,44.74980000999997
3951723256343550465,5260.022863890001,2.8872647528782083e-05,35.24804177545692,1215.0,3447.0,0.05837825364318928,1073.1449283800025
3952087967771302912,1032.60525986,1.4760146161734555e-05,33.72093023255814,58.0,172.0,0.1736691732688759,0.0
3953433416230728705,4924.761779980001,7.163999258197271e-06,20.872865275142317,110.0,527.0,0.1671040266501724,675.6869999
3953764659057081857,6048.86608919,5.824111808198927e-06,30.874785591766724,180.0,583.0,0.12403094507422269,957.0232210199965
3956048468100538880,1373.56489,2.4344745105614923e-05,71.42857142857143,20.0,28.0,0.524861880311556,0.0
3956076827719377409,16790.01223802,0.0002589864821665185,51.55771195097037,2019.0,3916.0,0.09952801745500052,635.0500145299998
3957509601040585217,3174.1803667200006,5.469563007741026e-06,26.954177897574123,300.0,1113.0,0.02523009867096176,3268.44
3960874214179953664,19567.47128569,6.322932260491563e-06,51.568381430363864,1233.0,2391.0,0.1629478150253227,2233.99999999
3962024093501274881,9314.494060179999,3.0013804755380474e-06,26.472898664571876,337.0,1273.0,0.07406717883080471,1828.4947021299995
3966142151544441601,4883.80077594,2.086631329544634e-05,53.20910973084886,1028.0,1932.0,0.0524887643645033,1661.4546297300017
3975304792994095360,2536.0810463,0.06556442000166374,42.65791632485644,1040.0,2438.0,0.26256500497746604,91.88800600000013
3975392755164484097,2330.27031414,6.1563552365780905e-06,27.99343903772553,512.0,1829.0,0.09520516173523122,451.2251471999999
3976088733682659585,5901.15009982,0.0002256905538188132,43.56787491115849,1226.0,2814.0,0.14072490358441417,1074.721004
3977078013600312321,4622.351437599999,2.3093992696306637e-05,32.64248704663213,1638.0,5018.0,0.08962888162540021,753.4702992500004
3977116548751698176,603.98050076,6.646322761517312e-07,28.078817733990146,456.0,1624.0,0.030023743904114053,905.2161011399996
3977234346014419201,2427.2928308600003,36.53049650391913,39.75903614457831,33.0,83.0,0.3047358693024749,0.0
3978449781300392193,5888.6560088,8.972426733119986e-06,43.87755102040816,344.0,784.0,0.12184255969003403,1201.615229999999
3981810242465907713,2836.47282999,0.0005970849799560404,11.428571428571429,12.0,105.0,0.19707291093117776,181.88830446
3983074113875692800,2424.8295199599997,18.787880072103714,32.55813953488372,14.0,43.0,0.36019860968207074,0.0
3986814617275053313,16337.46188064,0.09221419422892395,78.22172200337648,2780.0,3554.0,0.32978656861679667,2.3819474699994316
3987739404272887297,12464.6063154,0.02585796223001916,22.826446280991735,1381.0,6050.0,0.049882502411106325,3386.656093979994
3988071780777702657,3424.4699222,5.412083225189844e-05,37.316561844863735,890.0,2385.0,0.03734100763871833,135.64724225000055
3988187872032603905,2599.7616706199997,0.00015179605854849097,32.665139366170294,1711.0,5238.0,0.09370312131348814,1194.0331292399999
3988205565930333696,3283.93800993,1.3635937252236099e-05,38.00539083557952,141.0,371.0,0.07394235302005198,2247.3695699599994
3991414786174551297,1787.9877156900002,7.424489488344861e-05,29.903536977491964,93.0,311.0,0.12201028159519588,372.9699
3993014919980212480,3078.6630103899997,6.373494095896549e-05,47.62589928057554,331.0,695.0,0.14095234412741464,60.840000000000146
3993222640082269952,1884.46844302,5.6299053515754664e-05,46.45286686103013,1434.0,3087.0,0.09188282957686447,314.1775242199999
3994879592543698688,3658.7650624,0.00031665250629007784,55.283307810107196,361.0,653.0,0.11938359825784213,175.48129108000091
3995532094997544704,-12346.682218599999,-5.555770100930817e-06,21.401421252685505,1295.0,6051.0,-0.06424753066795914,14186.535463309989
3996598927198996481,3509.04461888,0.0017452025701430937,36.8282600526118,980.0,2661.0,0.11340118610445403,160.68430589999957
3998572645139652353,9603.58535988,7.350193416396313e-06,35.714285714285715,95.0,266.0,0.2622908622566452,214.71515507000004
3998659472131949824,1449.32593976,5.612000877712438e-06,48.97959183673469,72.0,147.0,0.3824381523639125,0.0
3999240873283311617,42574.473678790004,0.09981064418714747,52.32198142414861,2366.0,4522.0,0.22750533430745368,300.81384848999915
3999845462424248576,5843.152606810001,0.0003177757461962833,43.490054249547924,1443.0,3318.0,0.2259346608054272,325.7692295799984
4000222729738650369,1803.62013328,7.628886701665926e-05,56.05427974947808,537.0,958.0,0.2480855985599212,151.8992973999999
4000877324693233921,-836.1005588599955,-0.0007930580130922695,44.8595041322314,2714.0,6050.0,-0.002327244153693271,14682.679015479995
4002413037164645377,3686.9697606,0.0024054210183789095,18.57638888888889,107.0,576.0,0.1257825271320603,38.33630992999997
4004410127575640832,2905.76386668,0.0009254054781164024,34.51676528599605,175.0,507.0,0.1890782355470023,486.26961987
4004713168329653760,1667.19861,19.885896738985725,7.4074074074074066,2.0,27.0,0.27741111207010244,0.0
4006366295148391425,3018.5418056999997,0.21100234926944758,17.180616740088105,117.0,681.0,0.090978276633955,688.05580089
4008537296438699777,2330.84564531,1.8840612026721352e-05,46.54205607476635,249.0,535.0,0.10757234012134224,543.7563162
4008711265867865600,11298.706389769999,1.4522974153211584e-05,42.13197969543147,166.0,394.0,0.2662895922745807,509.5499999999993
4008804082027254529,3332.7334588699996,2.640911902379419e-06,54.051282051282044,527.0,975.0,0.03869432969567709,4879.948659969999
4011626972687000576,5483.14982082,0.0004493603633140391,38.408190224570674,2326.0,6056.0,0.07725671532102782,1133.2432568999998
4012994295026226176,2500.33664614,0.0008299221795598746,40.03189792663477,251.0,627.0,0.21500005019192853,216.8208998599997
4013955990069013504,1690.02704985,0.07472201770441426,65.92178770949721,236.0,358.0,0.22928330457914467,347.85864704999995
4013978721149559808,3778.8782239800003,0.0037772327727563487,20.74829931972789,61.0,294.0,0.16218865991701376,0.0
4014818740371615232,2013.6475100900002,7.650910681979694e-06,20.982986767485823,111.0,529.0,0.1911128490456643,94.40199994
4016164457907769600,3742.6873197200002,7.1323964895576034e-06,43.53932584269663,310.0,712.0,0.15754416905045315,647.83756662
4017110277719148289,2899.93302141,4.455798962877624e-05,56.74603174603175,143.0,252.0,0.39402569727778675,0.0
4017263283405469185,7141.36641939,5.796697733273648e-06,33.6198347107438,2034.0,6050.0,0.030090117918076687,4788.433923359992
4017323550554338817,3134.7351025000003,0.03555361093728618,50.091743119266056,273.0,545.0,0.2132083276743787,0.0
4019895412775450368,2640.30025492,0.0009650088119024902,42.38178633975482,242.0,571.0,0.2847008949882415,0.0
4020204877254599680,71998.85595307,5.4892235760837985e-06,32.94214876033058,1993.0,6050.0,0.060748033614844925,21338.051187779958
4021243448368889856,1498.1937578999998,0.003043390890779782,37.85123966942149,2290.0,6050.0,0.09470702599200141,490.49299994
4021669203289716224,26427.33159178,1.0523349771355531e-05,31.391200951248514,528.0,1682.0,0.06825074237072257,2537.8666286099924
4022565861939831809,14197.577075890002,3.526595285359403e-06,52.76595744680851,372.0,705.0,0.29960236775731863,385.0755536900001
4022641794255717633,2176.83382376,0.34844523597670274,43.52280237937872,2634.0,6052.0,0.558737617842448,115.99559387999989
4023616625178799873,2087.7711930100004,0.00042098646598183795,40.991535671100365,339.0,827.0,0.25334428453106705,3.088799999999992
4023697433751327232,2408.2239999800004,22.824928756774167,9.523809523809524,4.0,42.0,0.30015934309004805,0.0
4023697881318718465,3151.95061998,15.042600261845958,8.571428571428571,6.0,70.0,0.2758701284486444,0.0
4026179081117855488,6796.18836,7.98175081369433e-06,23.3502538071066,46.0,197.0,0.13958624744632814,1824.6434998900004
4027747397961573889,2638.2194499600005,2.646218345668989e-05,45.0,207.0,460.0,0.08976022874771172,483.90628998
4028427053699127040,2633.02381341,0.00022796754392410309,29.75206611570248,36.0,121.0,0.2642711669506095,6.623939780000001
4028701921959171840,17601.40139824,6.203965444355854e-06,54.29403202328966,373.0,687.0,0.27572387832983053,585.6775999300007
4029299190618134272,3354.1458763700007,0.0001959674671514894,31.30434782608696,72.0,230.0,0.2385430453330259,0.53788037
4029422834086627072,2799.9025498399997,0.0007250846222006749,37.254901960784316,38.0,102.0,0.5116182899882394,0.0
4029506971304830209,2413.6540000200002,21.96793879170645,5.769230769230769,3.0,52.0,0.24490724451952647,1.2715041199999177
4029507714735307777,1537.89995998,10.764962202895049,3.7735849056603774,2.0,53.0,0.1958523633818955,0.0
4029749871687083265,3662.13654822,0.3569308783589129,42.873831775700936,367.0,856.0,0.3538772369515272,0.0
4030392204221219329,1347.75800996,0.2113955969677107,9.411764705882353,8.0,85.0,0.2007295988335892,0.0
4030395639953224449,4413.76154738,0.00014418167162828305,17.479674796747968,86.0,492.0,0.16783749880260376,57.609999730000254
4030555430101054209,3358.38032001,0.00018384319050743743,26.446280991735538,32.0,121.0,0.3240861720995911,0.0
4030565764341697025,2789.8782899599996,0.00024167993692933017,48.57142857142857,51.0,105.0,0.33289916900470407,4.030795650000002
4030626027667524352,3796.34803991,4.487880433705421e-05,49.78540772532189,116.0,233.0,0.21044591322903483,670.8059999999987
4030635536196756737,2581.61417484,1.365591394901833e-05,52.47295208655333,679.0,1294.0,0.09049923129812824,47.186786249999955
4030708912786799105,1612.84376999,23.212538184531752,3.3333333333333335,2.0,60.0,0.18414108868407542,0.0
4031173908980084736,5360.425729910001,0.00016559038732087315,37.77777777777778,85.0,225.0,0.29563686687889357,80.89999999999964
4031181049693676544,4545.2423384,0.0002118294321713871,24.17218543046358,73.0,302.0,0.21445398662938117,22.344964960000084
4031408429897920512,1351.26659997,0.11778589473521127,4.878048780487805,4.0,82.0,0.1578306045851714,0.0
4031414524297538817,2726.7956177399997,0.0035070839225566576,36.885245901639344,90.0,244.0,0.2982766332704787,17.582599899999998
4031451549482615297,3124.54121527,0.00030327140275051147,38.59649122807017,44.0,114.0,0.22530212904555794,3.9002427300000004
4031493134338259457,9082.698287860003,8.992806347894447e-06,36.156696664902064,683.0,1889.0,0.1561139933963429,3682.1097992
4031673021422897664,1984.7171999900002,9.620392928064552e-06,31.4410480349345,72.0,229.0,0.26854565826741766,64.52999999999997
4032403303704824321,2060.57051952,7.569292301425024e-05,55.15695067264574,123.0,223.0,0.10783364846800148,1104.51520996
4033614723417828608,4602.2398164900005,8.077940687701539e-06,22.28682170542636,115.0,516.0,0.10878629417741874,647.2944777400007
4033639786957934336,2848.14185731,0.0001913561070069747,16.778523489932887,25.0,149.0,0.21441244620886019,0.0
4034359562055356161,5284.65441593,3.756297852198966e-06,48.93617021276596,391.0,799.0,0.15741866816692546,1659.353950150005
4034786679304751616,2521.07586938,1.5647614458552321,38.31775700934579,123.0,321.0,0.20821777919657022,0.0
4035034554469394176,2517.3207997300005,0.5448176272862861,16.70886075949367,66.0,395.0,0.10896770520343158,632.4248999399999
4035430878731345664,2493.75041995,0.0012063467290482617,48.31460674157304,43.0,89.0,0.4696392626687299,0.0
4036548677626662656,3296.87667987,0.0001620070187823944,46.25850340136054,68.0,147.0,0.24267706977780504,0.0
4037073643537925121,1540.4004996200001,0.2689285416457706,18.609865470852018,83.0,446.0,0.1644167759484143,0.0
4037121179310444801,7237.92173826,3.70611655095473e-05,48.40125391849529,772.0,1595.0,0.10910167793369141,1198.3317800000032
4037179073830813185,2331.43490998,0.00019106546413385586,42.465753424657535,31.0,73.0,0.24056754653620313,0.0
4037282461943784704,4760.365619499999,7.310157871333085e-05,26.984126984126984,136.0,504.0,0.11982504149488445,1680.7088622099998
4037511388357114368,3552.34051692,7.975000452757925e-05,43.33683105981112,413.0,953.0,0.0881238849981656,635.45101241
4037717032428033792,1897.3229995000002,0.34588501315609566,32.17665615141956,102.0,317.0,0.22211094110553858,0.0
4037785885739608577,1934.5792352600001,0.29233823158799066,23.228346456692915,59.0,254.0,0.22307365285662156,0.0
4038768306117031680,1741.9142598800001,0.10276076914298268,22.0,22.0,100.0,0.13502764686297253,0.0
4039129759104249600,1264.28919972,0.2339030078680698,44.3609022556391,59.0,133.0,0.5220426060771436,0.0
4039279455324236544,1038.8074192600002,1.8382264615700603,55.35168195718655,181.0,327.0,0.4716836338542194,0.0
4040382575336130560,0.0,0.0,0.0,0.0,76.0,0.0,0.0
4040843843196854529,2151.70406,0.0002780067990421483,32.20338983050847,19.0,59.0,0.3416676069898303,0.0
4041804592937345281,-776.34299969,-4.891025791616133e-05,23.097826086956523,85.0,368.0,-0.077929136713139,1026.62085938
4041860229502600193,2327.33599982,0.009977590873109397,39.175257731958766,38.0,97.0,0.4571934663380226,0.0
